gen,time,Terre,x_1,y_1,z_1,vx_1,vy_1,vz_1,ax_1,ay_1,az_1,Soleil,x_2,y_2,z_2,vx_2,vy_2,vz_2,ax_2,ay_2,az_2,Body3,x_3,y_3,z_3,vx_3,vy_3,vz_3,ax_3,ay_3,az_3
788,5983875.0,,-9.834934654151717e+18,3.2533994782289717e+21,0.0,-90.09033236695014,29783.0,0.0,2.8790802255023163e-22,-9.523977845976395e-20,0.0,,29532987573674.805,0.01575891279159954,0.0,0.0002705291615443131,1.4583295184549666e-19,0.0,-8.645491019519047e-28,2.859922561661908e-25,0.0,,-1.4257533904269908e+19,3.3650394831563286e+21,0.0,-130.60238906626958,30805.0,0.0,3.8679092013398164e-22,-8.926630888247473e-20,0.0
790,5999062.5,,-9.859912266351714e+18,3.261656837310771e+21,0.0,-90.09033236695014,29783.0,0.0,2.864525661190817e-22,-9.475816214278731e-20,0.0,,29607991986560.33,0.01579934520578408,0.0,0.0002705291615443131,1.45833523830009e-19,0.0,-8.601785618768664e-28,2.8454602708705873e-25,0.0,,-1.429374351456642e+19,3.3735801925044415e+21,0.0,-130.60238906626958,30805.0,0.0,3.848355826137936e-22,-8.881489969042979e-20,0.0
792,6014250.0,,-9.884889878551712e+18,3.2699141963925705e+21,0.0,-90.09033236695014,29783.0,0.0,2.850081184701994e-22,-9.428018982552899e-20,0.0,,29682996399445.85,0.015839777777950304,0.0,0.0002705291615443131,1.4583409292206315e-19,0.0,-8.558410796955916e-28,2.8311074044939153e-25,0.0,,-1.4329953124862933e+19,3.3821209018525543e+21,0.0,-130.60238906626958,30805.0,0.0,3.82895034877466e-22,-8.836690594535143e-20,0.0
794,6029437.5,,-9.90986749075171e+18,3.27817155547437e+21,0.0,-90.09033236695014,29783.0,0.0,2.8357456885855966e-22,-9.380582483890629e-20,0.0,,29758000812331.375,0.015880210507300825,0.0,0.0002705291615443131,1.4583465914354405e-19,0.0,-8.515363228556516e-28,2.8168628614086136e-25,0.0,,-1.4366162735159446e+19,3.390661611200667e+21,0.0,-130.60238906626958,30805.0,0.0,3.809691281442327e-22,-8.792229327805241e-20,0.0
796,6044625.0,,-9.934845102951707e+18,3.2864289145561694e+21,0.0,-90.09033236695014,29783.0,0.0,2.821518079282201e-22,-9.333503097392398e-20,0.0,,29833005225216.9,0.01592064339304428,0.0,0.0002705291615443131,1.4583522251611633e-19,0.0,-8.47263962975848e-28,2.8027255543072143e-25,0.0,,-1.4402372345455958e+19,3.39920232054878e+21,0.0,-130.60238906626958,30805.0,0.0,3.7905771549949565e-22,-8.748102775057623e-20,0.0
798,6059812.5,,-9.959822715151704e+18,3.294686273637969e+21,0.0,-90.09033236695014,29783.0,0.0,2.8073972769146495e-22,-9.286777247476417e-20,0.0,,29908009638102.42,0.015961076434395264,0.0,0.0002705291615443131,1.458357830612272e-19,0.0,-8.430236757835805e-28,2.788694409490556e-25,0.0,,-1.443858195575247e+19,3.407743029896893e+21,0.0,-130.60238906626958,30805.0,0.0,3.7716065186680445e-22,-8.704307584972004e-20,0.0
800,6075000.0,,-9.984800327351702e+18,3.302943632719768e+21,0.0,-90.09033236695014,29783.0,0.0,2.7933822150831444e-22,-9.240401403199755e-20,0.0,,29983014050987.945,0.01600150963057428,0.0,0.0002705291615443131,1.4583634080010908e-19,0.0,-8.388151410533217e-28,2.774768366663925e-25,0.0,,-1.4474791566048983e+19,3.416283739245006e+21,0.0,-130.60238906626958,30805.0,0.0,3.752777939803302e-22,-8.660840448067221e-20,0.0
802,6090187.5,,-1.0009777939551699e+19,3.3112009918015676e+21,0.0,-90.09033236695014,29783.0,0.0,2.7794718406639e-22,-9.194372077591215e-20,0.0,,30058018463873.47,0.016041942980807668,0.0,0.0002705291615443131,1.4583689575378242e-19,0.0,-8.346380425461502e-28,2.7609463787367313e-25,0.0,,-1.4511001176345496e+19,3.4248244485931186e+21,0.0,-130.60238906626958,30805.0,0.0,3.734090003578131e-22,-8.617698096075905e-20,0.0
804,6105375.0,,-1.0034755551751696e+19,3.319458350883367e+21,0.0,-90.09033236695014,29783.0,0.0,2.7656651136113047e-22,-9.14868582699589e-20,0.0,,30133022876758.992,0.016082376484327553,0.0,0.0002705291615443131,1.4583744794305817e-19,0.0,-8.304920679503455e-28,2.747227411625683e-25,0.0,,-1.4547210786642008e+19,3.4333651579412315e+21,0.0,-130.60238906626958,30805.0,0.0,3.715541312739854e-22,-8.574877301330178e-20,0.0
806,6120562.5,,-1.0059733163951694e+19,3.3277157099651664e+21,0.0,-90.09033236695014,29783.0,0.0,2.7519610067635065e-22,-9.103339250431035e-20,0.0,,30208027289644.516,0.016122810140371792,0.0,0.0002705291615443131,1.4583799738854048e-19,0.0,-8.263769088230065e-28,2.7336104440613635e-25,0.0,,-1.458342039693852e+19,3.4419058672893443e+21,0.0,-130.60238906626958,30805.0,0.0,3.697130487344533e-22,-8.532374876157917e-20,0.0
808,6135750.0,,-1.0084710776151691e+19,3.335973069046966e+21,0.0,-90.09033236695014,29783.0,0.0,2.7383585056513773e-22,-9.058328988953134e-20,0.0,,30283031702530.04,0.016163243948183907,0.0,0.0002705291615443131,1.458385441106293e-19,0.0,-8.222922605326868e-28,2.720094467398174e-25,0.0,,-1.4619630007235033e+19,3.450446576637457e+21,0.0,-130.60238906626958,30805.0,0.0,3.678856164500301e-22,-8.49018767228952e-20,0.0
810,6150937.5,,-1.0109688388351689e+19,3.3442304281287653e+21,0.0,-90.09033236695014,29783.0,0.0,2.7248566083107506e-22,-9.013651725035835e-20,0.0,,30358036115415.562,0.01620367790701303,0.0,0.0002705291615443131,1.4583908812952276e-19,0.0,-8.18237822203012e-28,2.7066784854275324e-25,0.0,,-1.4655839617531546e+19,3.45898728598557e+21,0.0,-130.60238906626958,30805.0,0.0,3.6607169981151245e-22,-8.448312580274827e-20,0.0
812,6166125.0,,-1.0134666000551686e+19,3.3524877872105647e+21,0.0,-90.09033236695014,29783.0,0.0,2.71145432509791e-22,-8.969304181958653e-20,0.0,,30433040528301.086,0.016244112016113862,0.0,0.0002705291615443131,1.4583962946521986e-19,0.0,-8.14213296657273e-28,2.6933615141943106e-25,0.0,,-1.4692049227828058e+19,3.467527995333683e+21,0.0,-130.60238906626958,30805.0,0.0,3.6427116586489196e-22,-8.406746528910214e-20,0.0
814,6181312.5,,-1.0159643612751684e+19,3.360745146292364e+21,0.0,-90.09033236695014,29783.0,0.0,2.698150678508241e-22,-8.92528312320613e-20,0.0,,30508044941186.61,0.0162845462747466,0.0,0.0002705291615443131,1.458401681375227e-19,0.0,-8.102183903639695e-28,2.68014258181641e-25,0.0,,-1.472825883812457e+19,3.476068704681796e+21,0.0,-130.60238906626958,30805.0,0.0,3.6248388328699285e-22,-8.365486484675418e-20,0.0
816,6196500.0,,-1.018462122495168e+19,3.3690025053741635e+21,0.0,-90.09033236695014,29783.0,0.0,2.684944702997985e-22,-8.881585351877336e-20,0.0,,30583049354072.133,0.016324980682176898,0.0,0.0002705291615443131,1.4584070416603903e-19,0.0,-8.062528133832872e-28,2.667020728307442e-25,0.0,,-1.4764468448421083e+19,3.4846094140299086e+21,0.0,-130.60238906626958,30805.0,0.0,3.607097223615234e-22,-8.324529451180057e-20,0.0
818,6211687.5,,-1.0209598837151678e+19,3.377259864455963e+21,0.0,-90.09033236695014,29783.0,0.0,2.671835444809048e-22,-8.838207710105415e-20,0.0,,30658053766957.656,0.016365415237675793,0.0,0.0002705291615443131,1.4584123757018468e-19,0.0,-8.023162793144862e-28,2.653995005402425e-25,0.0,,-1.4800678058717596e+19,3.4931501233780215e+21,0.0,-130.60238906626958,30805.0,0.0,3.5894855495554105e-22,-8.283872468619585e-20,0.0
820,6226875.0,,-1.0234576449351676e+19,3.3855172235377624e+21,0.0,-90.09033236695014,29783.0,0.0,2.6588219617967846e-22,-8.795147078487065e-20,0.0,,30733058179843.18,0.01640584994051968,0.0,0.0002705291615443131,1.4584176836918574e-19,0.0,-7.984085052441907e-28,2.641064476386468e-25,0.0,,-1.4836887669014108e+19,3.5016908327261344e+21,0.0,-130.60238906626958,30805.0,0.0,3.5720025449631633e-22,-8.24351261324058e-20,0.0
822,6242062.5,,-1.0259554061551673e+19,3.393774582619562e+21,0.0,-90.09033236695014,29783.0,0.0,2.645903323260722e-22,-8.752400375521702e-20,0.0,,30808062592728.703,0.01644628478999024,0.0,0.0002705291615443131,1.4584229658208101e-19,0.0,-7.945292116955555e-28,2.6282282159263556e-25,0.0,,-1.487309727931062e+19,3.510231542074247e+21,0.0,-130.60238906626958,30805.0,0.0,3.55464695948591e-22,-8.203446996815079e-20,0.0
824,6257250.0,,-1.028453167375167e+19,3.402031941701361e+21,0.0,-90.09033236695014,29783.0,0.0,2.6330786097781464e-22,-8.709964557060159e-20,0.0,,30883067005614.227,0.016486719785374387,0.0,0.0002705291615443131,1.4584282222772419e-19,0.0,-7.906781225782951e-28,2.615485309904999e-25,0.0,,-1.4909306889607133e+19,3.51877225142236e+21,0.0,-130.60238906626958,30805.0,0.0,3.537417557922204e-22,-8.16367276612382e-20,0.0
826,6272437.5,,-1.0309509285951668e+19,3.4102893007831606e+21,0.0,-90.09033236695014,29783.0,0.0,2.620346913040511e-22,-8.667836615762693e-20,0.0,,30958071418499.75,0.01652715492596424,0.0,0.0002705291615443131,1.458433453247862e-19,0.0,-7.868549651395591e-28,2.602834855258688e-25,0.0,,-1.4945516499903646e+19,3.527312960770473e+21,0.0,-130.60238906626958,30805.0,0.0,3.5203131200019685e-22,-8.124187102448283e-20,0.0
828,6287625.0,,-1.0334486898151666e+19,3.41854665986496e+21,0.0,-90.09033236695014,29783.0,0.0,2.607707335692608e-22,-8.626013580566191e-20,0.0,,31033075831385.273,0.016567590211057043,0.0,0.0002705291615443131,1.4584386589175725e-19,0.0,-7.830594699156375e-28,2.5902759598170957e-25,0.0,,-1.4981726110200158e+19,3.535853670118586e+21,0.0,-130.60238906626958,30805.0,0.0,3.503332440170427e-22,-8.084987221071299e-20,0.0
830,6302812.5,,-1.0359464510351663e+19,3.4268040189467595e+21,0.0,-90.09033236695014,29783.0,0.0,2.595158991174441e-22,-8.584492516160282e-20,0.0,,31108080244270.797,0.016608025639955133,0.0,0.0002705291615443131,1.458443839469492e-19,0.0,-7.7929137068447725e-28,2.5778077421459633e-25,0.0,,-1.501793572049667e+19,3.5443943794666987e+21,0.0,-130.60238906626958,30805.0,0.0,3.4864743273756605e-22,-8.046070370786002e-20,0.0
832,6318000.0,,-1.038444212255166e+19,3.435061378028559e+21,0.0,-90.09033236695014,29783.0,0.0,2.582701003565759e-22,-8.543270522472317e-20,0.0,,31183084657156.32,0.01664846121196589,0.0,0.0002705291615443131,1.4584489950849763e-19,0.0,-7.755504044189976e-28,2.5654293313924457e-25,0.0,,-1.5054145330793183e+19,3.5529350888148115e+21,0.0,-130.60238906626958,30805.0,0.0,3.4697376048597576e-22,-8.007433833413157e-20,0.0
834,6333187.5,,-1.0409419734751658e+19,3.4433187371103583e+21,0.0,-90.09033236695014,29783.0,0.0,2.5703325074332015e-22,-8.502344734160959e-20,0.0,,31258089070041.844,0.016688896926401686,0.0,0.0002705291615443131,1.4584541259436393e-19,0.0,-7.718363112411903e-28,2.5531398671330457e-25,0.0,,-1.5090354941089696e+19,3.5614757981629244e+21,0.0,-130.60238906626958,30805.0,0.0,3.4531211099534535e-22,-7.969074923326463e-20,0.0
836,6348375.0,,-1.0434397346951655e+19,3.4515760961921577e+21,0.0,-90.09033236695014,29783.0,0.0,2.558052647679992e-22,-8.461712320118252e-20,0.0,,31333093482927.367,0.016729332782579834,0.0,0.0002705291615443131,1.4584592322233735e-19,0.0,-7.6814883437698405e-28,2.540938499224087e-25,0.0,,-1.5126564551386208e+19,3.570016507511037e+21,0.0,-130.60238906626958,30805.0,0.0,3.4366236938741913e-22,-7.930990986985867e-20,0.0
838,6363562.5,,-1.0459374959151653e+19,3.459833455273957e+21,0.0,-90.09033236695014,29783.0,0.0,2.545860579398134e-22,-8.421370482979963e-20,0.0,,31408097895812.89,0.01676976877982254,0.0,0.0002705291615443131,1.458464314100372e-19,0.0,-7.644877201118624e-28,2.528824387654684e-25,0.0,,-1.516277416168272e+19,3.57855721685915e+21,0.0,-130.60238906626958,30805.0,0.0,3.420244221527582e-22,-7.893179402478644e-20,0.0
840,6378750.0,,-1.048435257135165e+19,3.4680908143557565e+21,0.0,-90.09033236695014,29783.0,0.0,2.5337554677230843e-22,-8.381316458644126e-20,0.0,,31483102308698.414,0.016810204917456873,0.0,0.0002705291615443131,1.4584693717491473e-19,0.0,-7.608527177472214e-28,2.5167967024021607e-25,0.0,,-1.5198983771979233e+19,3.587097926207263e+21,0.0,-130.60238906626958,30805.0,0.0,3.4039815713121385e-22,-7.855637579068108e-20,0.0
842,6393937.5,,-1.0509330183551648e+19,3.476348173437556e+21,0.0,-90.09033236695014,29783.0,0.0,2.5217364876908266e-22,-8.341547515797571e-20,0.0,,31558106721583.938,0.016850641194814695,0.0,0.0002705291615443131,1.458474405342552e-19,0.0,-7.572435795574533e-28,2.5048546232898747e-25,0.0,,-1.5235193382275746e+19,3.595638635555376e+21,0.0,-130.60238906626958,30805.0,0.0,3.38783463492726e-22,-7.81836295674983e-20,0.0
844,6409125.0,,-1.0534307795751645e+19,3.4846055325193554e+21,0.0,-90.09033236695014,29783.0,0.0,2.5098028240973074e-22,-8.302060955450252e-20,0.0,,31633111134469.46,0.016891077611232628,0.0,0.0002705291615443131,1.4584794150517985e-19,0.0,-7.536600607477359e-28,2.4929973398473855e-25,0.0,,-1.5271402992572258e+19,3.6041793449034887e+21,0.0,-130.60238906626958,30805.0,0.0,3.3718023171844154e-22,-7.781353005815217e-20,0.0
846,6424312.5,,-1.0559285407951643e+19,3.492862891601155e+21,0.0,-90.09033236695014,29783.0,0.0,2.4979536713602067e-22,-8.262854110477322e-20,0.0,,31708115547354.984,0.01693151416605201,0.0,0.0002705291615443131,1.4584844010464783e-19,0.0,-7.501019194125239e-28,2.4812240511729447e-25,0.0,,-1.530761260286877e+19,3.6127200542516015e+21,0.0,-130.60238906626958,30805.0,0.0,3.3558835358214144e-22,-7.744605226422261e-20,0.0
848,6439500.0,,-1.058426302015164e+19,3.501120250682954e+21,0.0,-90.09033236695014,29783.0,0.0,2.4861882333829853e-22,-8.223924345168759e-20,0.0,,31783119960240.508,0.016971950858618846,0.0,0.0002705291615443131,1.4584893634945806e-19,0.0,-7.46568916494725e-28,2.4695339657982506e-25,0.0,,-1.5343822213165283e+19,3.6212607635997144e+21,0.0,-130.60238906626958,30805.0,0.0,3.3400772213197775e-22,-7.708117148173453e-20,0.0
850,6454687.5,,-1.0609240632351638e+19,3.5093776097647536e+21,0.0,-90.09033236695014,29783.0,0.0,2.474505723421162e-22,-8.185269054786369e-20,0.0,,31858124373126.03,0.017012387688283767,0.0,0.0002705291615443131,1.4584943025625122e-19,0.0,-7.430608157455432e-28,2.457926301555426e-25,0.0,,-1.5380031823461796e+19,3.629801472947827e+21,0.0,-130.60238906626958,30805.0,0.0,3.324382316725065e-22,-7.671886329700524e-20,0.0
852,6469875.0,,-1.0634218244551635e+19,3.517634968846553e+21,0.0,-90.09033236695014,29783.0,0.0,2.4629053639507807e-22,-8.14688566512806e-20,0.0,,31933128786011.555,0.01705282465440198,0.0,0.0002705291615443131,1.4584992184151151e-19,0.0,-7.3957738368498385e-28,2.446400285446177e-25,0.0,,-1.5416241433758308e+19,3.63834218229594e+21,0.0,-130.60238906626958,30805.0,0.0,3.308797777470202e-22,-7.635910358256099e-20,0.0
854,6485062.5,,-1.0659195856751632e+19,3.5258923279283525e+21,0.0,-90.09033236695014,29783.0,0.0,2.4513863865390544e-22,-8.108771632099305e-20,0.0,,32008133198897.08,0.017093261756333238,0.0,0.0002705291615443131,1.4585041112156858e-19,0.0,-7.361183895630069e-28,2.4349551535131044e-25,0.0,,-1.545245104405482e+19,3.646882891644053e+21,0.0,-130.60238906626958,30805.0,0.0,3.2933225712016546e-22,-7.60018684931199e-20,0.0
856,6500250.0,,-1.068417346895163e+19,3.534149687010152e+21,0.0,-90.09033236695014,29783.0,0.0,2.4399480317170883e-22,-8.07092444129154e-20,0.0,,32083137611782.6,0.01713369899344178,0.0,0.0002705291615443131,1.4585089811259926e-19,0.0,-7.3268360532130955e-28,2.423590150713105e-25,0.0,,-1.5488660654351333e+19,3.655423600992166e+21,0.0,-130.60238906626958,30805.0,0.0,3.2779556776084715e-22,-7.564713446164072e-20,0.0
858,6515437.5,,-1.0709151081151627e+19,3.5424070460919513e+21,0.0,-90.09033236695014,29783.0,0.0,2.428589548854705e-22,-8.033341607567463e-20,0.0,,32158142024668.125,0.017174136365096307,0.0,0.0002705291615443131,1.4585138283062942e-19,0.0,-7.2927280555573625e-28,2.4123045307928444e-25,0.0,,-1.5524870264647846e+19,3.6639643103402787e+21,0.0,-130.60238906626958,30805.0,0.0,3.262696088254104e-22,-7.529487819543589e-20,0.0
860,6530625.0,,-1.0734128693351625e+19,3.5506644051737507e+21,0.0,-90.09033236695014,29783.0,0.0,2.4173101960372846e-22,-7.996020674653074e-20,0.0,,32233146437553.65,0.01721457387066993,0.0,0.0002705291615443131,1.458518652915356e-19,0.0,-7.258857674792974e-28,2.401097556166247e-25,0.0,,-1.5561079874944358e+19,3.6725050196883915e+21,0.0,-130.60238906626958,30805.0,0.0,3.247542806410949e-22,-7.494507667234758e-20,0.0
862,6545812.5,,-1.0759106305551622e+19,3.55892176425555e+21,0.0,-90.09033236695014,29783.0,0.0,2.4061092399446227e-22,-7.958959214736351e-20,0.0,,32308150850439.17,0.017255011509540126,0.0,0.0002705291615443131,1.458523455110468e-19,0.0,-7.225222708857893e-28,2.3899684977939886e-25,0.0,,-1.559728948524087e+19,3.6810457290365044e+21,0.0,-130.60238906626958,30805.0,0.0,3.2324948468975903e-22,-7.459770713698631e-20,0.0
864,6561000.0,,-1.078408391775162e+19,3.5671791233373496e+21,0.0,-90.09033236695014,29783.0,0.0,2.39498595573172e-22,-7.92215482807237e-20,0.0,,32383155263324.695,0.017295449281088716,0.0,0.0002705291615443131,1.4585282350474635e-19,0.0,-7.191820981139994e-28,2.3789166350649166e-25,0.0,,-1.5633499095537383e+19,3.689586438384617e+21,0.0,-130.60238906626958,30805.0,0.0,3.217551235918665e-22,-7.425274709702994e-20,0.0
866,6576187.5,,-1.0809061529951617e+19,3.575436482419149e+21,0.0,-90.09033236695014,29783.0,0.0,2.3839396269115244e-22,-7.885605142594862e-20,0.0,,32458159676210.22,0.017335887184701793,0.0,0.0002705291615443131,1.4585329928807337e-19,0.0,-7.15865034012495e-28,2.367941255679408e-25,0.0,,-1.5669708705833896e+19,3.69812714773273e+21,0.0,-130.60238906626958,30805.0,0.0,3.2027110109073204e-22,-7.391017431958265e-20,0.0
868,6591375.0,,-1.0834039142151614e+19,3.5836938415009484e+21,0.0,-90.09033236695014,29783.0,0.0,2.372969545239551e-22,-7.84930781353399e-20,0.0,,32533164089095.742,0.017376325219769718,0.0,0.0002705291615443131,1.4585377287632449e-19,0.0,-7.12570865904974e-28,2.35704165553459e-25,0.0,,-1.5705918316130408e+19,3.706667857080843e+21,0.0,-130.60238906626958,30805.0,0.0,3.187973220370198e-22,-7.356996682759258e-20,0.0
870,6606562.5,,-1.0859016754351612e+19,3.591951200582748e+21,0.0,-90.09033236695014,29783.0,0.0,2.3620750106003413e-22,-7.813260523040273e-20,0.0,,32608168501981.266,0.01741676338568705,0.0,0.0002705291615443131,1.458542442846556e-19,0.0,-7.092993835561731e-28,2.3462171386114096e-25,0.0,,-1.574212792642692e+19,3.715208566428956e+21,0.0,-130.60238906626958,30805.0,0.0,3.17333692373492e-22,-7.323210289632686e-20,0.0
872,6621750.0,,-1.088399436655161e+19,3.600208559664547e+21,0.0,-90.09033236695014,29783.0,0.0,2.3512553308957786e-22,-7.777460979814571e-20,0.0,,32683172914866.79,0.01745720168185253,0.0,0.0002705291615443131,1.4585471352808334e-19,0.0,-7.0605037913832835e-28,2.335467016863528e-25,0.0,,-1.5778337536723433e+19,3.7237492757770687e+21,0.0,-130.60238906626958,30805.0,0.0,3.1588011912000233e-22,-7.289656104990361e-20,0.0
874,6636937.5,,-1.0908971978751607e+19,3.6084659187463467e+21,0.0,-90.09033236695014,29783.0,0.0,2.340509821935142e-22,-7.741906918743927e-20,0.0,,32758177327752.312,0.017497640107669032,0.0,0.0002705291615443131,1.4585518062148672e-19,0.0,-7.028236471981601e-28,2.3247906101079622e-25,0.0,,-1.5814547147019946e+19,3.7322899851251816e+21,0.0,-130.60238906626958,30805.0,0.0,3.144365103587268e-22,-7.256332005787883e-20,0.0
876,6652125.0,,-1.0933949590951604e+19,3.616723277828146e+21,0.0,-90.09033236695014,29783.0,0.0,2.3298378073269634e-22,-7.70659610054331e-20,0.0,,32833181740637.836,0.017538078662543522,0.0,0.0002705291615443131,1.4585564557960873e-19,0.0,-6.996189846244004e-28,2.3141872459175103e-25,0.0,,-1.5850756757316458e+19,3.7408306944732944e+21,0.0,-130.60238906626958,30805.0,0.0,3.130027752196339e-22,-7.223235893188822e-20,0.0
878,6667312.5,,-1.0958927203151602e+19,3.6249806369099455e+21,0.0,-90.09033236695014,29783.0,0.0,2.319238618372568e-22,-7.671526311402982e-20,0.0,,32908186153523.36,0.017578517345887033,0.0,0.0002705291615443131,1.4585610841705793e-19,0.0,-6.964361906158235e-28,2.3036562595148567e-25,0.0,,-1.588696636761297e+19,3.7493714038214073e+21,0.0,-130.60238906626958,30805.0,0.0,3.1157882386618413e-22,-7.190365692234241e-20,0.0
880,6682500.0,,-1.09839048153516e+19,3.633237995991745e+21,0.0,-90.09033236695014,29783.0,0.0,2.3087115939613326e-22,-7.636695362641513e-20,0.0,,32983190566408.883,0.01761895615711461,0.0,0.0002705291615443131,1.4585656914830986e-19,0.0,-6.932750666497933e-28,2.293196993668381e-25,0.0,,-1.5923175977909484e+19,3.75791211316952e+21,0.0,-130.60238906626958,30805.0,0.0,3.1016456748125594e-22,-7.157719351517453e-20,0.0
882,6697687.5,,-1.1008882427551597e+19,3.6414953550735443e+21,0.0,-90.09033236695014,29783.0,0.0,2.2982560804675836e-22,-7.602101090364289e-20,0.0,,33058194979294.406,0.0176593950956453,0.0,0.0002705291615443131,1.458570277877086e-19,0.0,-6.901354164513034e-28,2.2828087985896087e-25,0.0,,-1.5959385588205996e+19,3.766452822517633e+21,0.0,-130.60238906626958,30805.0,0.0,3.0875991825329663e-22,-7.125294842863944e-20,0.0
884,6712875.0,,-1.1033860039751594e+19,3.649752714155344e+21,0.0,-90.09033236695014,29783.0,0.0,2.2878714316491447e-22,-7.567741355127428e-20,0.0,,33133199392179.93,0.017699834160902084,0.0,0.0002705291615443131,1.4585748434946832e-19,0.0,-6.870170459625129e-28,2.2724910318322923e-25,0.0,,-1.5995595198502509e+19,3.774993531865746e+21,0.0,-130.60238906626958,30805.0,0.0,3.0736478936269173e-22,-7.093090161016383e-20,0.0
886,6728062.5,,-1.1058837651951591e+19,3.658010073237143e+21,0.0,-90.09033236695014,29783.0,0.0,2.2775570085474666e-22,-7.533614041606974e-20,0.0,,33208203805065.453,0.017740273352311868,0.0,0.0002705291615443131,1.458579388476747e-19,0.0,-6.839197633127556e-28,2.2622430581930754e-25,0.0,,-1.6031804808799021e+19,3.7835342412138587e+21,0.0,-130.60238906626958,30805.0,0.0,3.05979094968348e-22,-7.06110332332455e-20,0.0
888,6743250.0,,-1.1083815264151589e+19,3.6662674323189426e+21,0.0,-90.09033236695014,29783.0,0.0,2.267312179389347e-22,-7.499717058273332e-20,0.0,,33283208217950.977,0.017780712669305435,0.0,0.0002705291615443131,1.4585839129628632e-19,0.0,-6.808433787890285e-28,2.2520642496137253e-25,0.0,,-1.6068014419095534e+19,3.7920749505619716e+21,0.0,-130.60238906626958,30805.0,0.0,3.046027501944899e-22,-7.029332369440207e-20,0.0
890,6758437.5,,-1.1108792876351586e+19,3.674524791400742e+21,0.0,-90.09033236695014,29783.0,0.0,2.2571363194901783e-22,-7.46604833707082e-20,0.0,,33358212630836.5,0.017821152111317407,0.0,0.0002705291615443131,1.4585884170913626e-19,0.0,-6.777877048069398e-28,2.2419539850849134e-25,0.0,,-1.6104224029392046e+19,3.8006156599100844e+21,0.0,-130.60238906626958,30805.0,0.0,3.0323567111766157e-22,-6.997775361016719e-20,0.0
892,6773625.0,,-1.1133770488551584e+19,3.6827821504825414e+21,0.0,-90.09033236695014,29783.0,0.0,2.247028811158725e-22,-7.432605833102193e-20,0.0,,33433217043722.023,0.017861591677786216,0.0,0.0002705291615443131,1.4585929009993327e-19,0.0,-6.747525558821108e-28,2.2319116505514754e-25,0.0,,-1.6140433639688559e+19,3.8091563692581973e+21,0.0,-130.60238906626958,30805.0,0.0,3.018777747539341e-22,-6.966430381413413e-20,0.0
894,6788812.5,,-1.1158748100751581e+19,3.691039509564341e+21,0.0,-90.09033236695014,29783.0,0.0,2.2369890436033798e-22,-7.39938752431818e-20,0.0,,33508221456607.547,0.017902031368154072,0.0,0.0002705291615443131,1.4585973648226337e-19,0.0,-6.717377486020305e-28,2.221936638819189e-25,0.0,,-1.6176643249985071e+19,3.81769707860631e+21,0.0,-130.60238906626958,30805.0,0.0,3.005289790463115e-22,-6.93529553540453e-20,0.0
896,6804000.0,,-1.1183725712951579e+19,3.69929686864614e+21,0.0,-90.09033236695014,29783.0,0.0,2.227016412839892e-22,-7.366391411211803e-20,0.0,,33583225869493.07,0.01794247118186693,0.0,0.0002705291615443131,1.4586018086959115e-19,0.0,-6.687431015983449e-28,2.2120283494629783e-25,0.0,,-1.6212852860281584e+19,3.826237787954423e+21,0.0,-130.60238906626958,30805.0,0.0,2.991892028523336e-22,-6.904368948892762e-20,0.0
898,6819187.5,,-1.1208703325151576e+19,3.7075542277279397e+21,0.0,-90.09033236695014,29783.0,0.0,2.21711032160052e-22,-7.333615516517485e-20,0.0,,33658230282378.594,0.017982911118374443,0.0,0.0002705291615443131,1.4586062327526104e-19,0.0,-6.657684355195769e-28,2.202186188736562e-25,0.0,,-1.6249062470578096e+19,3.834778497302536e+21,0.0,-130.60238906626958,30805.0,0.0,2.9785836593187334e-22,-6.873648768627215e-20,0.0
900,6834375.0,,-1.1233680937351574e+19,3.715811586809739e+21,0.0,-90.09033236695014,29783.0,0.0,2.2072701792446105e-22,-7.301057884914836e-20,0.0,,33733234695264.117,0.01802335117712995,0.0,0.0002705291615443131,1.458610637124988e-19,0.0,-6.628135730042763e-28,2.192409569483501e-25,0.0,,-1.6285272080874609e+19,3.8433192066506487e+21,0.0,-130.60238906626958,30805.0,0.0,2.9653638893512043e-22,-6.843133161925759e-20,0.0
902,6849562.5,,-1.125865854955157e+19,3.7240689458915385e+21,0.0,-90.09033236695014,29783.0,0.0,2.197495401670548e-22,-7.268716582736997e-20,0.0,,33808239108149.64,0.01806379135759042,0.0,0.0002705291615443131,1.458615021944127e-19,0.0,-6.598783386545768e-28,2.1826979110496245e-25,0.0,,-1.6321481691171121e+19,3.8518599159987616e+21,0.0,-130.60238906626958,30805.0,0.0,2.9522319339075475e-22,-6.8128203164017e-20,0.0
904,6864750.0,,-1.1283636161751568e+19,3.732326304973338e+21,0.0,-90.09033236695014,29783.0,0.0,2.1877854112290825e-22,-7.236589697683568e-20,0.0,,33883243521035.164,0.01810423165921645,0.0,0.0002705291615443131,1.4586193873399488e-19,0.0,-6.569625590101707e-28,2.17305063919682e-25,0.0,,-1.6357691301467634e+19,3.8604006253468744e+21,0.0,-130.60238906626958,30805.0,0.0,2.9391870169430084e-22,-6.782708439694678e-20,0.0
